,SEQN,RIDAGEYR,DMDEDUC2,DMDHHSIZ,INDFMPIR,gender_1.0,gender_2.0,marital_1.0,marital_2.0,marital_3.0,marital_4.0,marital_5.0,marital_6.0
1506,24279.0,46.0,4.0,4.0,3.02,0,1,1,0,0,0,0,0
1507,24282.0,36.0,4.0,3.0,2.0,0,1,0,0,0,0,1,0
1508,24283.0,34.0,4.0,4.0,4.21,0,1,0,0,0,0,1,0
1509,24284.0,74.0,5.0,2.0,0.83,1,0,1,0,0,0,0,0
1510,24288.0,58.0,4.0,2.0,4.29,0,1,1,0,0,0,0,0
1511,24290.0,40.0,1.0,5.0,1.58,0,1,1,0,0,0,0,0
1512,24291.0,49.0,3.0,2.0,1.92,0,1,1,0,0,0,0,0
1513,24292.0,23.0,3.0,3.0,5.0,1,0,0,0,0,0,1,0
1514,24294.0,26.0,2.0,2.0,2.15,1,0,0,0,0,0,1,0
1515,24295.0,60.0,3.0,1.0,1.34,1,0,0,0,1,0,0,0
1516,24299.0,47.0,4.0,1.0,0.64,1,0,0,0,0,1,0,0
1517,24300.0,49.0,5.0,3.0,4.59,1,0,1,0,0,0,0,0
1518,24301.0,40.0,5.0,4.0,5.0,1,0,1,0,0,0,0,0
1519,24304.0,23.0,2.0,3.0,1.11,1,0,0,0,0,0,1,0
1520,24305.0,34.0,3.0,2.0,2.96,0,1,0,0,1,0,0,0
1521,24309.0,38.0,1.0,6.0,3.17,0,1,0,0,0,0,0,1
1522,24311.0,26.0,4.0,4.0,1.9,0,1,1,0,0,0,0,0
1523,24312.0,45.0,1.0,7.0,1.17,0,1,1,0,0,0,0,0
1524,24313.0,66.0,3.0,2.0,4.56,1,0,1,0,0,0,0,0
1525,24316.0,85.0,2.0,1.0,1.22,0,1,0,1,0,0,0,0
1526,24319.0,21.0,4.0,7.0,0.92,0,1,1,0,0,0,0,0
1527,24320.0,30.0,1.0,1.0,0.11,1,0,1,0,0,0,0,0
1528,24321.0,32.0,5.0,2.0,4.95,0,1,1,0,0,0,0,0
1529,24322.0,28.0,3.0,5.0,3.63,0,1,1,0,0,0,0,0
1530,24326.0,43.0,3.0,4.0,0.64,1,0,1,0,0,0,0,0
1531,24329.0,43.0,5.0,2.0,5.0,1,0,0,0,0,0,0,1
1532,24330.0,72.0,1.0,2.0,1.82,1,0,1,0,0,0,0,0
1533,24332.0,26.0,2.0,7.0,2.23,1,0,0,0,0,0,0,1
1534,24333.0,25.0,4.0,2.0,2.78,0,1,0,0,0,0,1,0
1535,24336.0,50.0,3.0,5.0,1.17,0,1,1,0,0,0,0,0
1536,24337.0,46.0,2.0,4.0,1.83,0,1,1,0,0,0,0,0
1537,24340.0,54.0,4.0,3.0,4.59,1,0,1,0,0,0,0,0
1538,24341.0,43.0,3.0,3.0,4.47,1,0,1,0,0,0,0,0
1539,24343.0,54.0,3.0,3.0,3.9,0,1,0,1,0,0,0,0
1540,24348.0,65.0,5.0,4.0,1.06,1,0,1,0,0,0,0,0
1541,24350.0,39.0,4.0,5.0,3.48,0,1,0,0,0,0,1,0
1542,24352.0,61.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
1543,24353.0,64.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
1544,24355.0,27.0,4.0,2.0,5.0,0,1,1,0,0,0,0,0
1545,24357.0,26.0,4.0,5.0,1.17,0,1,1,0,0,0,0,0
1546,24359.0,45.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
1547,24362.0,52.0,4.0,3.0,1.38,0,1,0,0,1,0,0,0
1548,24364.0,72.0,2.0,2.0,1.92,1,0,1,0,0,0,0,0
1549,24370.0,79.0,1.0,3.0,5.0,1,0,0,1,0,0,0,0
1550,24373.0,22.0,3.0,4.0,4.3,1,0,0,0,0,1,0,0
1551,24377.0,30.0,3.0,5.0,1.86,0,1,1,0,0,0,0,0
1552,24378.0,31.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
1553,24380.0,77.0,5.0,2.0,2.48,0,1,1,0,0,0,0,0
1554,24381.0,51.0,2.0,1.0,1.61,0,1,0,1,0,0,0,0
1555,24384.0,31.0,4.0,2.0,5.0,0,1,0,0,0,0,0,1
1556,24389.0,30.0,4.0,1.0,5.0,1,0,0,0,0,0,1,0
1557,24392.0,25.0,5.0,5.0,1.5,0,1,0,0,0,0,1,0
1558,24397.0,26.0,3.0,3.0,0.55,0,1,0,0,0,0,1,0
1559,24398.0,84.0,3.0,2.0,1.12,1,0,1,0,0,0,0,0
1560,24400.0,63.0,4.0,1.0,0.97,0,1,0,1,0,0,0,0
1561,24402.0,65.0,3.0,2.0,1.28,0,1,1,0,0,0,0,0
1562,24403.0,62.0,4.0,2.0,1.91,1,0,1,0,0,0,0,0
1563,24404.0,51.0,3.0,2.0,2.88,0,1,1,0,0,0,0,0
1564,24407.0,53.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
1565,24409.0,60.0,4.0,1.0,5.0,0,1,0,0,1,0,0,0
1566,24411.0,71.0,1.0,2.0,2.06,0,1,1,0,0,0,0,0
1567,24412.0,66.0,4.0,2.0,2.8,1,0,1,0,0,0,0,0
1568,24416.0,41.0,3.0,3.0,4.47,1,0,0,0,1,0,0,0
1569,24418.0,47.0,3.0,1.0,0.75,0,1,0,0,1,0,0,0
1570,24420.0,72.0,3.0,2.0,1.98,1,0,1,0,0,0,0,0
1571,24422.0,22.0,3.0,2.0,0.37,0,1,0,0,0,0,1,0
1572,24423.0,29.0,4.0,5.0,1.36,0,1,1,0,0,0,0,0
1573,24424.0,58.0,2.0,5.0,3.48,0,1,1,0,0,0,0,0
1574,24425.0,39.0,2.0,7.0,0.29,0,1,0,0,0,0,1,0
1575,24427.0,56.0,1.0,7.0,1.85,1,0,1,0,0,0,0,0
1576,24428.0,76.0,2.0,1.0,0.75,0,1,0,0,1,0,0,0
1577,24430.0,39.0,1.0,3.0,0.85,0,1,1,0,0,0,0,0
1578,24434.0,28.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
1579,24438.0,54.0,3.0,3.0,5.0,1,0,1,0,0,0,0,0
1580,24441.0,35.0,5.0,3.0,5.0,1,0,1,0,0,0,0,0
1581,24444.0,35.0,3.0,6.0,1.6,1,0,1,0,0,0,0,0
1582,24445.0,29.0,5.0,2.0,1.67,0,1,0,0,0,0,1,0
1583,24447.0,41.0,5.0,3.0,5.0,1,0,1,0,0,0,0,0
1584,24448.0,60.0,1.0,5.0,1.59,1,0,1,0,0,0,0,0
1585,24450.0,44.0,1.0,5.0,2.09,1,0,1,0,0,0,0,0
1586,24452.0,36.0,4.0,5.0,1.77,0,1,0,0,0,0,1,0
1587,24454.0,40.0,1.0,2.0,0.38,1,0,1,0,0,0,0,0
1588,24455.0,69.0,1.0,3.0,1.34,1,0,1,0,0,0,0,0
1589,24456.0,20.0,3.0,2.0,0.32,1,0,0,0,0,0,0,1
1590,24458.0,51.0,3.0,1.0,4.12,1,0,0,0,1,0,0,0
1591,24460.0,46.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
1592,24462.0,80.0,3.0,2.0,1.6,0,1,0,1,0,0,0,0
1593,24463.0,59.0,1.0,3.0,1.39,0,1,0,0,1,0,0,0
1594,24466.0,32.0,3.0,4.0,2.39,1,0,1,0,0,0,0,0
1595,24469.0,70.0,3.0,1.0,1.85,0,1,0,1,0,0,0,0
1596,24471.0,22.0,2.0,7.0,0.16,0,1,0,0,0,0,1,0
1597,24474.0,44.0,5.0,6.0,1.12,1,0,1,0,0,0,0,0
1598,24475.0,80.0,3.0,2.0,2.4,1,0,1,0,0,0,0,0
1599,24476.0,85.0,5.0,2.0,3.51,1,0,1,0,0,0,0,0
1600,24478.0,60.0,4.0,2.0,1.61,0,1,0,0,1,0,0,0
1601,24479.0,26.0,4.0,3.0,0.21,0,1,0,0,0,1,0,0
1602,24482.0,33.0,3.0,4.0,1.03,0,1,0,0,0,0,1,0
1603,24483.0,85.0,4.0,2.0,2.48,0,1,0,1,0,0,0,0
1604,24486.0,52.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
1605,24488.0,20.0,3.0,4.0,0.31,1,0,1,0,0,0,0,0
1606,24492.0,44.0,5.0,1.0,5.0,1,0,0,0,1,0,0,0
1607,24494.0,46.0,3.0,5.0,0.28,1,0,1,0,0,0,0,0
1608,24498.0,61.0,1.0,3.0,1.61,1,0,1,0,0,0,0,0
1609,24499.0,32.0,5.0,5.0,1.27,0,1,1,0,0,0,0,0
1610,24500.0,66.0,3.0,2.0,2.16,1,0,0,1,0,0,0,0
1611,24502.0,40.0,3.0,4.0,2.17,1,0,1,0,0,0,0,0
1612,24503.0,26.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1613,24504.0,72.0,1.0,6.0,1.39,1,0,1,0,0,0,0,0
1614,24507.0,51.0,4.0,5.0,3.27,0,1,1,0,0,0,0,0
1615,24508.0,53.0,4.0,3.0,4.91,0,1,1,0,0,0,0,0
1616,24509.0,56.0,3.0,2.0,4.0,1,0,1,0,0,0,0,0
1617,24511.0,49.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
1618,24513.0,54.0,5.0,1.0,1.07,0,1,0,0,1,0,0,0
1619,24514.0,51.0,2.0,2.0,1.93,0,1,0,0,0,0,0,1
1620,24515.0,69.0,4.0,2.0,1.2,0,1,1,0,0,0,0,0
1621,24517.0,45.0,3.0,5.0,0.86,1,0,1,0,0,0,0,0
1622,24521.0,30.0,4.0,5.0,2.72,0,1,0,0,0,0,1,0
1623,24523.0,23.0,2.0,7.0,0.64,1,0,1,0,0,0,0,0
1624,24525.0,46.0,1.0,3.0,3.93,0,1,0,0,1,0,0,0
1625,24526.0,64.0,4.0,2.0,0.91,0,1,0,1,0,0,0,0
1626,24529.0,50.0,3.0,1.0,1.11,0,1,0,1,0,0,0,0
1627,24539.0,51.0,1.0,5.0,0.78,1,0,0,0,0,0,1,0
1628,24540.0,60.0,3.0,1.0,0.51,0,1,1,0,0,0,0,0
1629,24542.0,43.0,5.0,5.0,3.63,1,0,1,0,0,0,0,0
1630,24545.0,56.0,3.0,7.0,0.09,0,1,1,0,0,0,0,0
1631,24551.0,41.0,1.0,7.0,2.05,1,0,1,0,0,0,0,0
1632,24560.0,58.0,3.0,6.0,0.91,1,0,1,0,0,0,0,0
1633,24562.0,62.0,4.0,4.0,5.0,0,1,1,0,0,0,0,0
1634,24565.0,70.0,5.0,2.0,2.8,0,1,1,0,0,0,0,0
1635,24567.0,68.0,1.0,6.0,0.58,1,0,1,0,0,0,0,0
1636,24568.0,33.0,3.0,4.0,1.49,0,1,1,0,0,0,0,0
1637,24571.0,67.0,3.0,1.0,0.89,0,1,0,0,1,0,0,0
1638,24572.0,31.0,3.0,5.0,2.55,0,1,1,0,0,0,0,0
1639,24573.0,56.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
1640,24574.0,52.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
1641,24575.0,64.0,3.0,2.0,4.0,0,1,1,0,0,0,0,0
1642,24576.0,37.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
1643,24582.0,38.0,4.0,4.0,3.71,0,1,1,0,0,0,0,0
1644,24583.0,63.0,3.0,1.0,2.34,0,1,0,1,0,0,0,0
1645,24586.0,54.0,4.0,2.0,2.08,1,0,1,0,0,0,0,0
1646,24588.0,78.0,5.0,2.0,2.06,1,0,1,0,0,0,0,0
1647,24589.0,60.0,1.0,3.0,0.7,1,0,1,0,0,0,0,0
1648,24591.0,82.0,1.0,2.0,3.47,0,1,0,0,1,0,0,0
1649,24599.0,84.0,5.0,2.0,2.97,1,0,1,0,0,0,0,0
1650,24601.0,23.0,2.0,5.0,0.07,0,1,0,0,0,0,0,1
1651,24603.0,48.0,3.0,2.0,1.11,1,0,0,0,1,0,0,0
1652,24604.0,55.0,4.0,1.0,5.0,0,1,0,0,1,0,0,0
1653,24605.0,40.0,4.0,2.0,1.04,0,1,0,0,1,0,0,0
1654,24608.0,80.0,1.0,1.0,1.07,1,0,0,1,0,0,0,0
1655,24609.0,46.0,3.0,4.0,3.45,1,0,1,0,0,0,0,0
1656,24610.0,33.0,4.0,4.0,0.11,1,0,0,0,0,0,1,0
1657,24611.0,81.0,3.0,1.0,0.75,0,1,0,1,0,0,0,0
1658,24614.0,27.0,5.0,4.0,2.39,1,0,0,0,0,0,1,0
1659,24616.0,49.0,4.0,5.0,4.99,1,0,1,0,0,0,0,0
1660,24617.0,61.0,3.0,3.0,2.69,0,1,0,1,0,0,0,0
1661,24620.0,54.0,5.0,3.0,4.79,1,0,1,0,0,0,0,0
1662,24622.0,66.0,2.0,2.0,4.54,1,0,1,0,0,0,0,0
1663,24625.0,24.0,2.0,4.0,0.27,0,1,1,0,0,0,0,0
1664,24626.0,35.0,4.0,6.0,4.18,1,0,1,0,0,0,0,0
1665,24627.0,78.0,1.0,5.0,0.0,1,0,0,1,0,0,0,0
1666,24630.0,23.0,4.0,5.0,2.72,0,1,0,0,0,0,1,0
1667,24631.0,38.0,4.0,6.0,0.33,1,0,1,0,0,0,0,0
1668,24632.0,40.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
1669,24633.0,31.0,4.0,2.0,2.58,1,0,0,0,0,0,0,1
1670,24636.0,22.0,4.0,3.0,0.56,0,1,1,0,0,0,0,0
1671,24640.0,46.0,4.0,3.0,2.62,0,1,0,0,0,1,0,0
1672,24641.0,24.0,5.0,2.0,1.11,1,0,0,0,0,0,1,0
1673,24642.0,85.0,3.0,1.0,1.18,0,1,0,1,0,0,0,0
1674,24643.0,65.0,1.0,3.0,2.23,0,1,0,0,0,1,0,0
1675,24644.0,78.0,1.0,2.0,1.2,1,0,1,0,0,0,0,0
1676,24645.0,34.0,4.0,1.0,0.72,1,0,0,0,0,0,1,0
1677,24647.0,61.0,4.0,4.0,4.21,0,1,1,0,0,0,0,0
1678,24648.0,53.0,3.0,2.0,0.67,1,0,0,0,0,0,0,1
1679,24649.0,33.0,3.0,3.0,1.38,0,1,0,0,0,1,0,0
1680,24651.0,24.0,2.0,4.0,0.8,1,0,1,0,0,0,0,0
1681,24653.0,54.0,3.0,2.0,1.36,1,0,1,0,0,0,0,0
1682,24655.0,26.0,2.0,5.0,0.72,1,0,0,0,0,0,1,0
1683,24656.0,57.0,4.0,4.0,1.61,1,0,1,0,0,0,0,0
1684,24658.0,67.0,1.0,3.0,1.9,0,1,1,0,0,0,0,0
1685,24659.0,31.0,4.0,2.0,3.47,1,0,1,0,0,0,0,0
1686,24660.0,44.0,3.0,5.0,1.86,0,1,0,0,0,0,1,0
1687,24662.0,63.0,2.0,2.0,3.16,0,1,1,0,0,0,0,0
1688,24669.0,42.0,5.0,4.0,5.0,1,0,1,0,0,0,0,0
1689,24671.0,72.0,4.0,3.0,1.54,0,1,0,0,0,0,1,0
1690,24672.0,37.0,2.0,2.0,2.14,1,0,1,0,0,0,0,0
1691,24673.0,63.0,3.0,2.0,3.05,1,0,1,0,0,0,0,0
1692,24676.0,37.0,3.0,4.0,0.85,0,1,0,0,1,0,0,0
1693,24678.0,85.0,4.0,2.0,2.15,0,1,0,1,0,0,0,0
1694,24680.0,74.0,1.0,3.0,0.33,0,1,0,1,0,0,0,0
1695,24687.0,61.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
1696,24688.0,40.0,5.0,5.0,3.63,1,0,1,0,0,0,0,0
1697,24693.0,43.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
1698,24696.0,30.0,3.0,5.0,2.27,1,0,1,0,0,0,0,0
1699,24701.0,33.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1700,24702.0,71.0,3.0,4.0,1.92,0,1,1,0,0,0,0,0
1701,24703.0,60.0,4.0,2.0,2.48,1,0,1,0,0,0,0,0
1702,24705.0,85.0,3.0,5.0,1.93,1,0,0,1,0,0,0,0
1703,24707.0,82.0,5.0,2.0,4.13,1,0,1,0,0,0,0,0
1704,24708.0,70.0,1.0,3.0,0.88,1,0,1,0,0,0,0,0
1705,24710.0,66.0,3.0,2.0,1.92,1,0,1,0,0,0,0,0
1706,24717.0,66.0,3.0,7.0,2.27,0,1,0,0,0,0,1,0
1707,24719.0,31.0,4.0,5.0,0.82,0,1,1,0,0,0,0,0
1708,24720.0,24.0,4.0,2.0,3.9,0,1,0,0,0,0,0,1
1709,24721.0,58.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
1710,24722.0,23.0,5.0,2.0,1.61,0,1,0,0,0,0,0,1
1711,24723.0,78.0,1.0,3.0,0.66,1,0,1,0,0,0,0,0
1712,24725.0,21.0,3.0,2.0,1.32,0,1,0,0,0,0,1,0
1713,24726.0,22.0,2.0,7.0,0.29,1,0,0,0,0,0,1,0
1714,24730.0,45.0,2.0,3.0,5.0,1,0,1,0,0,0,0,0
1715,24731.0,56.0,4.0,2.0,5.0,0,1,1,0,0,0,0,0
1716,24733.0,48.0,3.0,2.0,0.83,0,1,1,0,0,0,0,0
1717,24736.0,30.0,4.0,4.0,5.0,0,1,1,0,0,0,0,0
1718,24738.0,26.0,2.0,4.0,0.38,0,1,0,0,0,0,1,0
1719,24739.0,71.0,5.0,2.0,2.56,1,0,1,0,0,0,0,0
1720,24740.0,31.0,4.0,4.0,2.88,1,0,1,0,0,0,0,0
1721,24742.0,83.0,2.0,2.0,1.77,0,1,0,1,0,0,0,0
1722,24745.0,55.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
1723,24746.0,47.0,3.0,5.0,3.63,1,0,1,0,0,0,0,0
1724,24748.0,80.0,3.0,1.0,0.84,0,1,0,1,0,0,0,0
1725,24751.0,76.0,4.0,1.0,1.5,0,1,0,0,0,0,1,0
1726,24752.0,54.0,3.0,3.0,4.47,0,1,1,0,0,0,0,0
1727,24753.0,46.0,3.0,4.0,1.83,1,0,1,0,0,0,0,0
1728,24755.0,79.0,3.0,1.0,2.23,0,1,0,1,0,0,0,0
1729,24756.0,38.0,4.0,2.0,2.23,0,1,0,0,1,0,0,0
1730,24757.0,82.0,2.0,2.0,3.71,0,1,0,1,0,0,0,0
1731,24759.0,68.0,4.0,3.0,1.64,0,1,1,0,0,0,0,0
1732,24760.0,25.0,4.0,2.0,5.0,0,1,1,0,0,0,0,0
1733,24762.0,32.0,3.0,5.0,1.54,1,0,1,0,0,0,0,0
1734,24763.0,52.0,3.0,3.0,4.42,0,1,1,0,0,0,0,0
1735,24767.0,30.0,4.0,4.0,5.0,0,1,1,0,0,0,0,0
1736,24768.0,70.0,1.0,2.0,2.4,1,0,1,0,0,0,0,0
1737,24771.0,77.0,1.0,2.0,0.83,1,0,1,0,0,0,0,0
1738,24773.0,61.0,3.0,1.0,2.23,0,1,0,1,0,0,0,0
1739,24776.0,73.0,4.0,1.0,2.58,0,1,0,1,0,0,0,0
1740,24782.0,21.0,4.0,1.0,2.36,0,1,0,0,0,0,1,0
1741,24783.0,21.0,1.0,6.0,1.44,0,1,1,0,0,0,0,0
1742,24784.0,69.0,2.0,2.0,3.71,0,1,1,0,0,0,0,0
1743,24785.0,78.0,3.0,2.0,2.4,1,0,0,0,0,0,0,1
1744,24787.0,65.0,2.0,7.0,4.8,0,1,0,1,0,0,0,0
1745,24788.0,53.0,4.0,3.0,5.0,0,1,1,0,0,0,0,0
1746,24789.0,29.0,3.0,3.0,0.97,1,0,0,0,0,0,0,1
1747,24790.0,35.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
1748,24791.0,68.0,1.0,3.0,3.28,1,0,0,1,0,0,0,0
1749,24794.0,34.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1750,24795.0,80.0,3.0,1.0,1.56,0,1,0,0,1,0,0,0
1751,24800.0,25.0,2.0,3.0,2.62,1,0,0,0,0,0,1,0
1752,24805.0,39.0,5.0,4.0,3.8,0,1,1,0,0,0,0,0
1753,24806.0,71.0,2.0,2.0,1.91,0,1,1,0,0,0,0,0
1754,24809.0,37.0,4.0,6.0,3.65,1,0,1,0,0,0,0,0
1755,24811.0,61.0,2.0,4.0,0.74,0,1,0,0,0,1,0,0
1756,24812.0,77.0,1.0,1.0,0.84,0,1,0,0,1,0,0,0
1757,24816.0,67.0,3.0,3.0,2.03,0,1,1,0,0,0,0,0
1758,24817.0,21.0,4.0,5.0,2.72,1,0,0,0,0,0,1,0
1759,24818.0,42.0,2.0,7.0,0.57,1,0,1,0,0,0,0,0
1760,24820.0,43.0,4.0,6.0,1.54,1,0,1,0,0,0,0,0
1761,24821.0,39.0,2.0,4.0,0.64,0,1,0,0,0,0,1,0
1762,24823.0,85.0,3.0,2.0,4.13,1,0,1,0,0,0,0,0
1763,24824.0,47.0,3.0,3.0,3.25,1,0,1,0,0,0,0,0
1764,24826.0,36.0,3.0,7.0,3.06,1,0,0,0,0,0,1,0
1765,24831.0,22.0,4.0,5.0,3.18,0,1,0,0,0,0,1,0
1766,24832.0,32.0,5.0,3.0,3.93,0,1,0,1,0,0,0,0
1767,24835.0,43.0,3.0,2.0,4.0,1,0,1,0,0,0,0,0
1768,24837.0,78.0,4.0,7.0,2.0,1,0,1,0,0,0,0,0
1769,24839.0,61.0,2.0,5.0,5.0,1,0,1,0,0,0,0,0
1770,24841.0,36.0,3.0,4.0,2.34,1,0,1,0,0,0,0,0
1771,24844.0,62.0,4.0,1.0,3.87,0,1,0,0,1,0,0,0
1772,24848.0,69.0,2.0,1.0,0.8,0,1,0,0,1,0,0,0
1773,24849.0,37.0,3.0,3.0,1.82,1,0,1,0,0,0,0,0
1774,24850.0,48.0,5.0,1.0,1.07,0,1,0,0,1,0,0,0
1775,24854.0,85.0,1.0,6.0,2.19,0,1,0,1,0,0,0,0
1776,24857.0,49.0,1.0,6.0,2.99,1,0,0,0,0,0,1,0
1777,24860.0,66.0,4.0,2.0,2.64,1,0,1,0,0,0,0,0
1778,24862.0,79.0,3.0,2.0,0.85,0,1,0,1,0,0,0,0
1779,24863.0,33.0,3.0,1.0,0.43,1,0,0,0,1,0,0,0
1780,24867.0,51.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1781,24868.0,26.0,1.0,6.0,0.82,0,1,1,0,0,0,0,0
1782,24871.0,69.0,1.0,3.0,1.47,0,1,1,0,0,0,0,0
1783,24872.0,58.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
1784,24875.0,70.0,3.0,1.0,1.07,1,0,1,0,0,0,0,0
1785,24876.0,58.0,2.0,2.0,0.99,1,0,1,0,0,0,0,0
1786,24877.0,56.0,2.0,2.0,2.8,1,0,1,0,0,0,0,0
1787,24878.0,41.0,4.0,2.0,1.45,0,1,0,0,1,0,0,0
1788,24879.0,76.0,4.0,2.0,2.18,1,0,1,0,0,0,0,0
1789,24880.0,60.0,4.0,2.0,3.47,0,1,1,0,0,0,0,0
1790,24881.0,32.0,2.0,6.0,1.46,0,1,1,0,0,0,0,0
1791,24883.0,32.0,4.0,4.0,1.33,0,1,1,0,0,0,0,0
1792,24886.0,68.0,1.0,2.0,1.57,1,0,1,0,0,0,0,0
1793,24887.0,52.0,4.0,4.0,5.0,1,0,1,0,0,0,0,0
1794,24888.0,51.0,3.0,4.0,1.31,0,1,0,0,1,0,0,0
1795,24892.0,70.0,1.0,2.0,1.84,1,0,1,0,0,0,0,0
1796,24893.0,65.0,3.0,2.0,0.0,0,1,1,0,0,0,0,0
1797,24894.0,29.0,3.0,2.0,3.61,1,0,1,0,0,0,0,0
1798,24897.0,42.0,4.0,2.0,1.49,0,1,1,0,0,0,0,0
1799,24899.0,60.0,5.0,2.0,4.13,0,1,1,0,0,0,0,0
1800,24900.0,58.0,1.0,2.0,4.95,0,1,1,0,0,0,0,0
1801,24902.0,68.0,4.0,2.0,4.32,0,1,1,0,0,0,0,0
1802,24903.0,40.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1803,24905.0,70.0,3.0,3.0,2.62,1,0,1,0,0,0,0,0
1804,24906.0,51.0,3.0,3.0,5.0,0,1,1,0,0,0,0,0
1805,24907.0,35.0,4.0,3.0,0.39,0,1,0,0,1,0,0,0
1806,24908.0,34.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1807,24910.0,32.0,5.0,2.0,5.0,1,0,0,0,0,0,0,1
1808,24911.0,74.0,3.0,3.0,1.79,1,0,1,0,0,0,0,0
1809,24912.0,34.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1810,24914.0,38.0,5.0,1.0,5.0,1,0,0,0,1,0,0,0
1811,24916.0,24.0,4.0,2.0,1.6,0,1,0,0,0,0,0,1
1812,24917.0,83.0,4.0,1.0,5.0,0,1,0,1,0,0,0,0
1813,24921.0,24.0,5.0,2.0,4.96,0,1,1,0,0,0,0,0
1814,24922.0,20.0,2.0,7.0,2.23,0,1,1,0,0,0,0,0
1815,24924.0,22.0,4.0,2.0,1.57,0,1,0,0,0,0,1,0
1816,24928.0,44.0,1.0,6.0,0.57,1,0,1,0,0,0,0,0
1817,24930.0,29.0,5.0,2.0,2.15,1,0,0,0,0,0,1,0
1818,24932.0,85.0,1.0,5.0,0.95,0,1,0,1,0,0,0,0
1819,24934.0,24.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
1820,24935.0,67.0,4.0,2.0,4.54,1,0,1,0,0,0,0,0
1821,24937.0,79.0,4.0,3.0,4.47,1,0,1,0,0,0,0,0
1822,24944.0,84.0,5.0,2.0,2.97,1,0,1,0,0,0,0,0
1823,24949.0,76.0,3.0,2.0,3.05,1,0,1,0,0,0,0,0
1824,24953.0,47.0,5.0,5.0,2.32,1,0,1,0,0,0,0,0
1825,24955.0,42.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
1826,24956.0,75.0,1.0,5.0,3.86,1,0,1,0,0,0,0,0
1827,24959.0,59.0,3.0,1.0,2.81,1,0,0,0,1,0,0,0
1828,24961.0,30.0,2.0,3.0,1.24,1,0,0,0,0,0,1,0
1829,24962.0,28.0,4.0,2.0,5.0,0,1,1,0,0,0,0,0
1830,24964.0,69.0,3.0,1.0,4.45,0,1,0,1,0,0,0,0
1831,24966.0,47.0,3.0,1.0,0.67,0,1,0,0,1,0,0,0
1832,24967.0,45.0,2.0,4.0,0.22,0,1,0,0,1,0,0,0
1833,24968.0,56.0,5.0,4.0,2.65,1,0,1,0,0,0,0,0
1834,24970.0,60.0,2.0,2.0,2.56,0,1,0,0,0,0,1,0
1835,24971.0,81.0,1.0,2.0,2.64,0,1,0,1,0,0,0,0
1836,24972.0,32.0,2.0,4.0,1.07,1,0,0,0,0,0,0,1
1837,24975.0,85.0,2.0,2.0,0.91,1,0,1,0,0,0,0,0
1838,24977.0,40.0,4.0,4.0,5.0,0,1,1,0,0,0,0,0
1839,24978.0,33.0,2.0,3.0,1.08,1,0,0,0,1,0,0,0
1840,24979.0,32.0,2.0,5.0,1.59,1,0,0,0,0,0,1,0
1841,24982.0,29.0,3.0,7.0,1.91,0,1,0,0,0,0,1,0
1842,24983.0,30.0,3.0,3.0,3.28,1,0,0,0,0,0,1,0
1843,24984.0,30.0,2.0,4.0,1.11,1,0,1,0,0,0,0,0
1844,24985.0,39.0,2.0,5.0,3.6,1,0,1,0,0,0,0,0
1845,24986.0,35.0,3.0,4.0,2.77,1,0,1,0,0,0,0,0
1846,24987.0,30.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1847,24989.0,61.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
1848,24990.0,25.0,4.0,7.0,1.7,1,0,0,0,0,0,1,0
1849,24991.0,54.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
1850,24992.0,32.0,4.0,5.0,1.39,0,1,0,0,1,0,0,0
1851,24995.0,28.0,4.0,2.0,2.69,0,1,0,0,0,0,0,1
1852,24996.0,70.0,2.0,2.0,3.44,0,1,0,0,1,0,0,0
